Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Vera Cruz do Oeste;PR;Garopaba;SC;904.8
Vera Cruz do Oeste;PR;Maravilha;SC;293.75
Vera Cruz do Oeste;PR;Porto Belo;SC;794.81
Vera Cruz do Oeste;PR;Santo Amaro da Imperatriz;SC;862.97
Vera Cruz do Oeste;PR;Balneário Piçarras;SC;737.97
Vera Cruz do Oeste;PR;Ituporanga;SC;751.08
Vera Cruz do Oeste;PR;São Joaquim;SC;710.71
Vera Cruz do Oeste;PR;Bombinhas;SC;804.12
Vera Cruz do Oeste;PR;São Lourenço do Oeste;SC;250.7
Vera Cruz do Oeste;PR;Guabiruba;SC;796.34
Vera Cruz do Oeste;PR;Capivari de Baixo;SC;964.59
Vera Cruz do Oeste;PR;Orleans;SC;800.39
Vera Cruz do Oeste;PR;Capinzal;SC;488.15
Vera Cruz do Oeste;PR;Itaiópolis;SC;559.01
Vera Cruz do Oeste;PR;Pinhalzinho;SC;307.76
Vera Cruz do Oeste;PR;Herval d'Oeste;SC;464.47
Vera Cruz do Oeste;PR;Urussanga;SC;819.89
Vera Cruz do Oeste;PR;Jaguaruna;SC;989.91
Vera Cruz do Oeste;PR;Schroeder;SC;705.0
Vera Cruz do Oeste;PR;Presidente Getúlio;SC;690.25
Vera Cruz do Oeste;PR;Ibirama;SC;751.28
Vera Cruz do Oeste;PR;Três Barras;SC;489.69
Vera Cruz do Oeste;PR;Papanduva;SC;550.59
Vera Cruz do Oeste;PR;Seara;SC;390.73
Vera Cruz do Oeste;PR;Garuva;SC;641.76
Vera Cruz do Oeste;PR;Morro da Fumaça;SC;1009.39
Vera Cruz do Oeste;PR;Taió;SC;659.82
Vera Cruz do Oeste;PR;Abelardo Luz;SC;308.28
Vera Cruz do Oeste;PR;Otacílio Costa;SC;691.0
Vera Cruz do Oeste;PR;Cocal do Sul;SC;828.79
Vera Cruz do Oeste;PR;Massaranduba;SC;718.51
Vera Cruz do Oeste;PR;Pouso Redondo;SC;692.5
Vera Cruz do Oeste;PR;Ilhota;SC;764.98
Vera Cruz do Oeste;PR;Governador Celso Ramos;SC;829.77
Vera Cruz do Oeste;PR;Itapiranga;SC;352.4
Vera Cruz do Oeste;PR;Balneário Rincão;SC;1026.66
Vera Cruz do Oeste;PR;Balneário Arroio do Silva;SC;862.83
Vera Cruz do Oeste;PR;Correia Pinto;SC;669.51
Vera Cruz do Oeste;PR;Balneário Gaivota;SC;854.73
Vera Cruz do Oeste;PR;Palmitos;SC;352.51
Vera Cruz do Oeste;PR;Santa Cecília;SC;595.99
Vera Cruz do Oeste;PR;Corupá;SC;633.21
Vera Cruz do Oeste;PR;Dionísio Cerqueira;SC;210.31
Vera Cruz do Oeste;PR;Balneário Barra do Sul;SC;721.19
Vera Cruz do Oeste;PR;Lauro Müller;SC;787.62
Vera Cruz do Oeste;PR;São José do Cedro;SC;252.03
Vera Cruz do Oeste;PR;Nova Trento;SC;813.82
Vera Cruz do Oeste;PR;Siderópolis;SC;811.66
Vera Cruz do Oeste;PR;Nova Veneza;SC;822.03
Vera Cruz do Oeste;PR;São Ludgero;SC;813.48
Vera Cruz do Oeste;PR;Turvo;SC;822.59
Vera Cruz do Oeste;PR;Passo de Torres;SC;880.68
Vera Cruz do Oeste;PR;Sangão;SC;995.04
Vera Cruz do Oeste;PR;Lontras;SC;738.93
Vera Cruz do Oeste;PR;Canelinha;SC;814.54
Vera Cruz do Oeste;PR;Rodeio;SC;684.98
Vera Cruz do Oeste;PR;Campo Alegre;SC;617.4
Vera Cruz do Oeste;PR;Gravatal;SC;987.55
Vera Cruz do Oeste;PR;Imaruí;SC;940.71
Vera Cruz do Oeste;PR;Luiz Alves;SC;747.81
Vera Cruz do Oeste;PR;Lebon Régis;SC;561.83
Vera Cruz do Oeste;PR;Antônio Carlos;SC;839.91
Vera Cruz do Oeste;PR;Faxinal dos Guedes;SC;360.21
Vera Cruz do Oeste;PR;Quilombo;SC;305.86
Vera Cruz do Oeste;PR;Agrolândia;SC;724.55
Vera Cruz do Oeste;PR;Cunha Porã;SC;318.74
Vera Cruz do Oeste;PR;Rio dos Cedros;SC;699.25
Vera Cruz do Oeste;PR;Urubici;SC;737.79
Vera Cruz do Oeste;PR;Guaraciaba;SC;269.69
Vera Cruz do Oeste;PR;Ponte Serrada;SC;386.97
Vera Cruz do Oeste;PR;Jacinto Machado;SC;829.86
Vera Cruz do Oeste;PR;Catanduvas;SC;437.97
Vera Cruz do Oeste;PR;Benedito Novo;SC;666.99
Vera Cruz do Oeste;PR;Alfredo Wagner;SC;744.31
Vera Cruz do Oeste;PR;Coronel Freitas;SC;332.24
Vera Cruz do Oeste;PR;Irineópolis;SC;505.39
Vera Cruz do Oeste;PR;São Carlos;SC;346.2
Vera Cruz do Oeste;PR;Saudades;SC;318.95
Vera Cruz do Oeste;PR;Irani;SC;418.61
Vera Cruz do Oeste;PR;Pescaria Brava;SC;959.27
Vera Cruz do Oeste;PR;Mondaí;SC;342.6
Vera Cruz do Oeste;PR;Apiúna;SC;699.12
Vera Cruz do Oeste;PR;Santa Rosa do Sul;SC;856.05
Vera Cruz do Oeste;PR;Campo Erê;SC;239.25
Vera Cruz do Oeste;PR;Iporã do Oeste;SC;318.15
Vera Cruz do Oeste;PR;São Domingos;SC;298.83
Vera Cruz do Oeste;PR;Monte Carlo;SC;600.41
Vera Cruz do Oeste;PR;Paulo Lopes;SC;888.3
Vera Cruz do Oeste;PR;Armazém;SC;993.07
Vera Cruz do Oeste;PR;Treze Tílias;SC;510.27
Vera Cruz do Oeste;PR;São José do Cerrito;SC;589.97
Vera Cruz do Oeste;PR;São João do Sul;SC;873.52
Vera Cruz do Oeste;PR;Descanso;SC;295.73
Vera Cruz do Oeste;PR;Guatambu;SC;373.18
Vera Cruz do Oeste;PR;Bom Retiro;SC;719.55
Vera Cruz do Oeste;PR;Ascurra;SC;689.25
Vera Cruz do Oeste;PR;Anita Garibaldi;SC;586.75
Vera Cruz do Oeste;PR;Praia Grande;SC;889.45
Vera Cruz do Oeste;PR;Tangará;SC;553.47
Vera Cruz do Oeste;PR;Santa Terezinha;SC;603.57
Vera Cruz do Oeste;PR;Laurentino;SC;724.9
Vera Cruz do Oeste;PR;Ipumirim;SC;395.2
Vera Cruz do Oeste;PR;Maracajá;SC;1035.26
Vera Cruz do Oeste;PR;Rio do Oeste;SC;712.95
Vera Cruz do Oeste;PR;Monte Castelo;SC;551.84
Vera Cruz do Oeste;PR;Ipuaçu;SC;311.66
Vera Cruz do Oeste;PR;Palma Sola;SC;222.36
Vera Cruz do Oeste;PR;Salete;SC;636.27
Vera Cruz do Oeste;PR;Major Vieira;SC;530.16
Vera Cruz do Oeste;PR;Treze de Maio;SC;996.05
Vera Cruz do Oeste;PR;Timbó Grande;SC;553.69
Vera Cruz do Oeste;PR;Trombudo Central;SC;710.83
Vera Cruz do Oeste;PR;Campo Belo do Sul;SC;637.1
Vera Cruz do Oeste;PR;Itá;SC;410.92
Vera Cruz do Oeste;PR;Ouro;SC;487.41
Vera Cruz do Oeste;PR;Meleiro;SC;836.19
Vera Cruz do Oeste;PR;Aurora;SC;737.69
Vera Cruz do Oeste;PR;Águas Mornas;SC;870.57
Vera Cruz do Oeste;PR;Petrolândia;SC;747.53
Vera Cruz do Oeste;PR;Água Doce;SC;499.81
Vera Cruz do Oeste;PR;Rio do Campo;SC;625.51
Vera Cruz do Oeste;PR;Caibi;SC;343.33
Vera Cruz do Oeste;PR;São João do Oeste;SC;336.91
Vera Cruz do Oeste;PR;Grão-Pará;SC;789.31
Vera Cruz do Oeste;PR;Rio das Antas;SC;537.14
Vera Cruz do Oeste;PR;Vidal Ramos;SC;782.69
Vera Cruz do Oeste;PR;São Cristóvão do Sul;SC;636.4
Vera Cruz do Oeste;PR;Agronômica;SC;717.5
Vera Cruz do Oeste;PR;Águas de Chapecó;SC;348.61
Vera Cruz do Oeste;PR;José Boiteux;SC;656.0
Vera Cruz do Oeste;PR;Imbuia;SC;776.54
Vera Cruz do Oeste;PR;Anchieta;SC;249.8
Vera Cruz do Oeste;PR;Bela Vista do Toldo;SC;523.52
Vera Cruz do Oeste;PR;Luzerna;SC;521.58
Vera Cruz do Oeste;PR;São Pedro de Alcântara;SC;858.48
Vera Cruz do Oeste;PR;Piratuba;SC;495.81
Vera Cruz do Oeste;PR;Timbé do Sul;SC;802.95
Vera Cruz do Oeste;PR;Vitor Meireles;SC;637.47
Vera Cruz do Oeste;PR;Botuverá;SC;811.36
Vera Cruz do Oeste;PR;Angelina;SC;908.37
Vera Cruz do Oeste;PR;Nova Erechim;SC;318.38
Vera Cruz do Oeste;PR;Tunápolis;SC;320.51
Vera Cruz do Oeste;PR;Erval Velho;SC;480.08
Vera Cruz do Oeste;PR;Rio Fortuna;SC;822.62
Vera Cruz do Oeste;PR;Guarujá do Sul;SC;241.59
Vera Cruz do Oeste;PR;Romelândia;SC;267.31
Vera Cruz do Oeste;PR;Cordilheira Alta;SC;350.91
Vera Cruz do Oeste;PR;Riqueza;SC;327.5
Vera Cruz do Oeste;PR;Caxambu do Sul;SC;385.06
Vera Cruz do Oeste;PR;Ipira;SC;493.34
Vera Cruz do Oeste;PR;Vargem Bonita;SC;425.05
Vera Cruz do Oeste;PR;Lindóia do Sul;SC;403.74
Vera Cruz do Oeste;PR;Nova Itaberaba;SC;331.64
Vera Cruz do Oeste;PR;São João do Itaperiú;SC;722.73
Vera Cruz do Oeste;PR;Ponte Alta;SC;656.31
Vera Cruz do Oeste;PR;Salto Veloso;SC;495.53
Vera Cruz do Oeste;PR;Arabutã;SC;420.8
Vera Cruz do Oeste;PR;Jaborá;SC;456.31
Vera Cruz do Oeste;PR;Paraíso;SC;303.31
Vera Cruz do Oeste;PR;Witmarsum;SC;661.0
Vera Cruz do Oeste;PR;Pedras Grandes;SC;994.72
Vera Cruz do Oeste;PR;Dona Emma;SC;670.41
Vera Cruz do Oeste;PR;Modelo;SC;295.04
Vera Cruz do Oeste;PR;Passos Maia;SC;394.01
Vera Cruz do Oeste;PR;Bom Jardim da Serra;SC;753.43
Vera Cruz do Oeste;PR;Braço do Trombudo;SC;710.86
Vera Cruz do Oeste;PR;Iraceminha;SC;298.51
Vera Cruz do Oeste;PR;Zortéa;SC;503.27
Vera Cruz do Oeste;PR;Treviso;SC;798.83
Vera Cruz do Oeste;PR;Xavantina;SC;375.23
Vera Cruz do Oeste;PR;Doutor Pedrinho;SC;645.62
Vera Cruz do Oeste;PR;Vargeão;SC;371.39
Vera Cruz do Oeste;PR;Saltinho;SC;266.95
Vera Cruz do Oeste;PR;Anitápolis;SC;929.19
Vera Cruz do Oeste;PR;Arroio Trinta;SC;506.68
Vera Cruz do Oeste;PR;Bocaina do Sul;SC;667.56
Vera Cruz do Oeste;PR;Pinheiro Preto;SC;532.84
Vera Cruz do Oeste;PR;Calmon;SC;470.73
Vera Cruz do Oeste;PR;São Martinho;SC;1007.34
Vera Cruz do Oeste;PR;Entre Rios;SC;334.71
Vera Cruz do Oeste;PR;Leoberto Leal;SC;795.4
Vera Cruz do Oeste;PR;Cerro Negro;SC;618.78
Vera Cruz do Oeste;PR;Serra Alta;SC;287.4
Vera Cruz do Oeste;PR;Rancho Queimado;SC;895.41
Vera Cruz do Oeste;PR;Ibicaré;SC;524.44
Vera Cruz do Oeste;PR;Atalanta;SC;730.65
Vera Cruz do Oeste;PR;Major Gercino;SC;838.37
Vera Cruz do Oeste;PR;Galvão;SC;276.43
Vera Cruz do Oeste;PR;Ponte Alta do Norte;SC;622.44
Vera Cruz do Oeste;PR;Bandeirante;SC;297.76
Vera Cruz do Oeste;PR;Morro Grande;SC;818.95
Vera Cruz do Oeste;PR;Peritiba;SC;473.2
Vera Cruz do Oeste;PR;Princesa;SC;260.8
Vera Cruz do Oeste;PR;Chapadão do Lageado;SC;778.08
Vera Cruz do Oeste;PR;Planalto Alegre;SC;362.5
Vera Cruz do Oeste;PR;São Bonifácio;SC;910.75
Vera Cruz do Oeste;PR;Iomerê;SC;525.95
Vera Cruz do Oeste;PR;Águas Frias;SC;323.79
Vera Cruz do Oeste;PR;Sul Brasil;SC;686.45
Vera Cruz do Oeste;PR;Celso Ramos;SC;560.26
Vera Cruz do Oeste;PR;Bom Jesus;SC;326.15
Vera Cruz do Oeste;PR;União do Oeste;SC;319.86
Vera Cruz do Oeste;PR;Matos Costa;SC;453.09
Vera Cruz do Oeste;PR;São Bernardino;SC;258.67
Vera Cruz do Oeste;PR;Formosa do Sul;SC;289.77
Vera Cruz do Oeste;PR;Belmonte;SC;302.18
Vera Cruz do Oeste;PR;Urupema;SC;685.94
Vera Cruz do Oeste;PR;Novo Horizonte;SC;262.69
Vera Cruz do Oeste;PR;Vargem;SC;537.72
Vera Cruz do Oeste;PR;Capão Alto;SC;649.96
Vera Cruz do Oeste;PR;Abdon Batista;SC;586.47
Vera Cruz do Oeste;PR;Santa Terezinha do Progresso;SC;280.73
Vera Cruz do Oeste;PR;Palmeira;SC;699.28
Vera Cruz do Oeste;PR;Jupiá;SC;267.19
Vera Cruz do Oeste;PR;Mirim Doce;SC;689.39
Vera Cruz do Oeste;PR;Arvoredo;SC;380.53
Vera Cruz do Oeste;PR;Brunópolis;SC;548.82
Vera Cruz do Oeste;PR;Santa Helena;SC;315.42
Vera Cruz do Oeste;PR;Frei Rogério;SC;598.05
Vera Cruz do Oeste;PR;Rio Rufino;SC;696.57
Vera Cruz do Oeste;PR;Tigrinhos;SC;288.12
Vera Cruz do Oeste;PR;Presidente Nereu;SC;768.24
Vera Cruz do Oeste;PR;Ermo;SC;830.73
Vera Cruz do Oeste;PR;Lacerdópolis;SC;475.22
Vera Cruz do Oeste;PR;Painel;SC;659.87
Vera Cruz do Oeste;PR;Bom Jesus do Oeste;SC;282.5
Vera Cruz do Oeste;PR;Marema;SC;331.59
Vera Cruz do Oeste;PR;Ouro Verde;SC;337.22
Vera Cruz do Oeste;PR;Santa Rosa de Lima;SC;950.78
Vera Cruz do Oeste;PR;Irati;SC;302.85
Vera Cruz do Oeste;PR;Coronel Martins;SC;289.11
Vera Cruz do Oeste;PR;Ibiam;SC;567.11
Vera Cruz do Oeste;PR;Cunhataí;SC;332.19
Vera Cruz do Oeste;PR;Paial;SC;390.52
Vera Cruz do Oeste;PR;Alto Bela Vista;SC;483.51
Vera Cruz do Oeste;PR;Flor do Sertão;SC;282.56
Vera Cruz do Oeste;PR;São Miguel da Boa Vista;SC;276.25
Vera Cruz do Oeste;PR;Macieira;SC;510.25
Vera Cruz do Oeste;PR;Jardinópolis;SC;314.42
Vera Cruz do Oeste;PR;Lajeado Grande;SC;342.87
Vera Cruz do Oeste;PR;Presidente Castello Branco;SC;462.03
Vera Cruz do Oeste;PR;Barra Bonita;SC;284.44
Vera Cruz do Oeste;PR;Santiago do Sul;SC;319.48
